心火儿,上海,还是不错的。,5.0,2018-12-01 18:48:09
走心,永嘉县,非常3+1😂,5.0,2018-12-01 18:47:48
佛拉尔,青岛,好看好看，漫威的电影都不想错过,5.0,2018-12-01 18:47:11
齐贺立,深圳,不错，不错，不错,5.0,2018-12-01 18:47:08
cui1128,天津,漫威里不错的重口味轻喜剧,4.5,2018-12-01 18:46:55
VZP425362228,武汉,还可以，还不错,5.0,2018-12-01 18:46:19
bhG853937854,深圳,不咋滴，没啥看头,3.0,2018-12-01 18:45:55
Samanbek,乌鲁木齐,太帅了！！！！！,4.5,2018-12-01 18:45:54
忻殇,重庆,多滴我不想说，什么时候出第二部？第二部？第二部？重要的事情说三遍,5.0,2018-12-01 18:45:23
sunvian08,吴江,非常好看😁,5.0,2018-12-01 18:45:22
lde214644941,东莞,可以，好看看,5.0,2018-12-01 18:44:20
qq124495719,沈阳,好看好看好看好看好看,5.0,2018-12-01 18:43:48
凉夜三度°,福清,看《毒液》能激动到把爆米花撒一地，然后把身边的人想象出伸舌头流口水的场景，简直无形之中把人带进了剧情。影片绝对是年度最佳👍👍,5.0,2018-12-01 18:43:42
王兰兰,上海,剧情一般般，造型有点吓人，感觉有续集，下一步有铺垫了，应该会好点,2.5,2018-12-01 18:43:23
nOD187629211,东莞,好看好的看起来,4.0,2018-12-01 18:43:01
呆呆的望着天,广州,台词幽默，节奏紧凑，虽然中间有个地方好像有点明显脱节，但不影响全局，漫威的一部不错的电影……,5.0,2018-12-01 18:42:59
忆小杨,义乌,很好看，不错。,5.0,2018-12-01 18:42:59
Rachel,宜昌,这个点看有点迟了不过好看！！！二刷必须的,4.5,2018-12-01 18:42:36
BVK243623367,仁寿,还可以，猪脚光环，那玩意上谁身都死，就猪脚不死，还融合了，坏蛋良心发现当了好人,4.5,2018-12-01 18:42:21
cjx450320224,天水,很好看。😄 😄 😄 ,5.0,2018-12-01 18:42:20
Danceheart,北京,完全没看过剧透，还是挺刺激过瘾的,5.0,2018-12-01 18:42:09
咸蛋一个,都江堰,很好看(｡･ω･｡)ﾉ♡,4.0,2018-12-01 18:42:03
AnnieCheung,中山,okkkkk,5.0,2018-12-01 18:41:56
小仙女鑫ya,成都,。。。。。。。,5.0,2018-12-01 18:41:51
星月湾531,贵阳,非常喜欢，推荐大家,5.0,2018-12-01 18:40:47
DHm593991389,邢台,前段很……后段很喜剧,5.0,2018-12-01 18:40:04
赵林,胶州,不好看，除了打还是打,1.5,2018-12-01 18:39:46
beautyzhou,淮南,挺好看的，值得一看,4.5,2018-12-01 18:39:38
乖乖闭嘴8.,北京,棒66666,5.0,2018-12-01 18:39:37
LucKy-樂仔,广州,毒液太cool了,5.0,2018-12-01 18:39:29
温群香,东莞,作为一个漫威粉，期待超久的毒液上映了，果然漫威的电影从来没有让人失望过，电影反派视角的压抑与主角和毒液相处时的幽默自如切换，太帅了，漫威迷绝对不要错过毒液这部电影,5.0,2018-12-01 18:39:21
LSmLWW,抚州,挺好看的，一开始以为会很恐怖,5.0,2018-12-01 18:39:11
永杰,廉江,很好看，下次还来！,5.0,2018-12-01 18:39:01
haibara.,深圳,毒液出来的时候比较炫酷 剧情一般  女毒液很性感,3.0,2018-12-01 18:39:01
美美团lc,韶关,还不错啦。。。。。。。。。。。。。,5.0,2018-12-01 18:38:59
Souler,绍兴,"好嗨哟
感觉人生到达了高潮
感觉人生到达了巅峰",5.0,2018-12-01 18:38:44
dragon丿,沈阳,还不错，可以看看，但是不过瘾,5.0,2018-12-01 18:38:36
我是熊二的妈！,泸州,很不错，有点血腥，但是也有点小感动,4.5,2018-12-01 18:38:24
薄荷情,雅安,挺好看的，但前面有点吓人,4.5,2018-12-01 18:38:06
dUJ11598422,上饶,过好自己的就晓得苦咖啡,5.0,2018-12-01 18:37:53
木子柟,肇庆,好看，我也想要一个毒液来守护！,4.5,2018-12-01 18:37:41
gkC805595903,武汉,好汉坡婆婆哦哦搜狗给你弄,3.5,2018-12-01 18:37:19
欣哥的小可奈.,南昌,好看好看好看,5.0,2018-12-01 18:37:17
超级无敌柯南迷,郑州,好看，特别精彩,5.0,2018-12-01 18:37:03
火页之狼,北京,111111,4.5,2018-12-01 18:36:35
Smallstear,渭南,很搞笑，特别好看的片子，推荐,5.0,2018-12-01 18:36:35
ahjxhxc,上海,居然是一部恐怖搞笑电影,5.0,2018-12-01 18:36:34
懒得起床,北京,还不错，挺好看的,4.0,2018-12-01 18:36:20
yGf397126214,长沙,电影很好看，很值得看，很有科幻感觉，也有点搞笑，蛮不错的，挺喜欢,5.0,2018-12-01 18:36:01
gef200148731,鞍山,好好看～～ 漫威万岁～～,5.0,2018-12-01 18:35:54
NMq156318362,成都,还可以，没事可以去看看,4.0,2018-12-01 18:35:32
ok吃喝嫖赌抽,大庆,好看好看！！！,5.0,2018-12-01 18:35:13
VuE682594499,电白,奈斯，搞笑得开心又有点小感动，特别是最后哪里毒液闪现帮挡大招。,5.0,2018-12-01 18:35:09
bjH855221833,孝感,特效还不错！,4.0,2018-12-01 18:35:02
魔法用完了,卫辉,不错，8分吧,4.0,2018-12-01 18:34:33
买个橘子🍊,北京,好看，意犹未尽,5.0,2018-12-01 18:34:08
噶布蛋儿,珠海,电影很好看，很值得看，很有科幻感觉，也有点搞笑，蛮不错的，挺喜欢,5.0,2018-12-01 18:34:00
ajG855545114,重庆,很不错的电影,5.0,2018-12-01 18:33:51
buxu33,黄冈,好看好看好看,5.0,2018-12-01 18:33:44
cross🔥,珠海,逼真刺激有点风趣,5.0,2018-12-01 18:33:42
把安康,丹阳,不错不错不错,5.0,2018-12-01 18:33:29
是你的AWN,惠州,真的很好看！！！,5.0,2018-12-01 18:33:15
刘海霞13756155356,吉林,挺有意思，值得看看！已经看两遍了！,5.0,2018-12-01 18:32:32
MrLiu520,鞍山,特效不错，情节也很好看,5.0,2018-12-01 18:31:37
浪里个浪里戈狼,郑州,删减太多……,3.0,2018-12-01 18:31:25
devilwen007,兴宁,还可以期待第二部,5.0,2018-12-01 18:30:48
GOt964554036,太原,特别好看，刚开始还有些害怕，后面挺感人的，有些喜剧的感觉哦,5.0,2018-12-01 18:30:43
Tiger5201227,慈溪,红红火火红红火火,5.0,2018-12-01 18:30:40
zbb19860516,桂林,挺好看的……,5.0,2018-12-01 18:30:35
$￥$💰,南充,不错的电影，但因为我个人心情原因看起来不是很起劲，生活的压力把我压的让我喘不过气来，也正是这样所以电影在我心情压抑的时候会陪伴着我。谢谢有电影这种非常好的东西，感谢“消毒液”，很可爱呢～,4.5,2018-12-01 18:29:50
匡儿她爸,常州,很好看的爆米花电影，节奏紧凑。,4.5,2018-12-01 18:29:17
我的情人叫若晴,唐山,不错 很讨喜,5.0,2018-12-01 18:29:10
不变de信念,东阳,很搞笑，很惊悚，特效满分！,5.0,2018-12-01 18:29:09
轻叹花开 🍀,长沙,还不错，期待下一步,4.0,2018-12-01 18:28:45
Mcg206375855,安阳,删减部分太多了，看的都不过瘾，中评吧,2.5,2018-12-01 18:28:42
_qqcn71424573162,包头,超级好看，值得推荐,5.0,2018-12-01 18:27:54
盈滴泉,东莞,毒液牛逼附体。,5.0,2018-12-01 18:27:30
有点儿颜色,江油,挺好的，值得一看，唯一有点不足的就是故事情节太单一了！总体好评！,4.5,2018-12-01 18:27:18
aXo473580733,桂林,好看好看好看,5.0,2018-12-01 18:26:51
恒灬少！,什邡,"nice
不错(*๓´╰╯`๓)♡",4.5,2018-12-01 18:26:29
孤楚。。,泗阳,非常满意，毒液由好变坏，整体剧情非常完美,5.0,2018-12-01 18:26:18
爱相随,南京,影片很精彩，同时也反映了邪不胜正，做人只要心存善念，不惧邪恶，就能拯救自己，拯救世界！,4.5,2018-12-01 18:26:06
紫澜花蜜,呼和浩特,好评 今年看的最好的一部电影 漫威是真爱啊！,5.0,2018-12-01 18:25:43
Milan.Rossoneri,怀化,简单粗暴 好看,5.0,2018-12-01 18:25:43
ehC477514637,常州,还行吧 孩子要看的,4.5,2018-12-01 18:25:18
声三,周口,毒液真的超级无敌可爱啊，我爱他。,5.0,2018-12-01 18:25:17
Encanto。,武汉,我觉得超级好看，喜欢看这种类型的电影嘻嘻嘻,5.0,2018-12-01 18:25:09
。。。。。,北流,嘻嘻嘻嘻嘻嘻,4.5,2018-12-01 18:25:07
卟搭i,南宁,好看好看好看,5.0,2018-12-01 18:24:50
小姐姐J.,大同,真的是好看感人,5.0,2018-12-01 18:24:34
子非鱼10557,马鞍山,前面很好看，后面剧情有点敷衍,4.0,2018-12-01 18:24:22
我教你梳中分啊,当阳,阔以阔以阔以,5.0,2018-12-01 18:24:16
梁三姑,贵阳,一般点差不多,4.5,2018-12-01 18:23:56
红SE蝴蝶结,上海,必须给满分啊,5.0,2018-12-01 18:23:45
hqJ870620041,广州,挺好的值得推荐,5.0,2018-12-01 18:23:10
安静jwj,上海,看的意犹未尽,5.0,2018-12-01 18:23:06
🌵,营山县,比国内的好看多了,5.0,2018-12-01 18:22:58
轻运动健身 韦小宝,武汉,非常不错的电影,5.0,2018-12-01 18:22:56
UJJ540783524,杭州,感觉剧情不咋地,4.0,2018-12-01 18:22:49
物是人非..,西安,非常精彩，毒液二等你,5.0,2018-12-01 18:22:39
雨过天晴,长沙,好看😊剧情是喜欢的，看着过瘾 ,5.0,2018-12-01 18:21:45
晴天夕满,衡水,毒液大哥太帅了吧,5.0,2018-12-01 18:21:39
吴敏【西维娅内衣店】,监利,不错的一部电影，我个人特喜欢看科幻类型的影片，这部电影仅次于蜘蛛侠😊 ,4.5,2018-12-01 18:21:26
KsG709105572,西安,很好看，嘴巴好大啊,5.0,2018-12-01 18:21:19
MUVAOCII,南京,毒液可爱！！,4.0,2018-12-01 18:20:31
一个小胖子6331,唐山,剧情很紧凑，结尾有点仓促啊,4.0,2018-12-01 18:19:57
wVK611610108,桂林,很精彩，主要是带小朋友去看,5.0,2018-12-01 18:19:52
如若时光倒流丶m,石家庄,1111111111111111,5.0,2018-12-01 18:19:51
蓬蒿人―,沈阳,哈哈哈，炫，逗。,4.5,2018-12-01 18:19:26
溪谷泉港,西安,我站汤老湿§和小毒液,5.0,2018-12-01 18:19:24
TDM90503307,昆明,好………………,5.0,2018-12-01 18:19:06
玘玥我的爱,芜湖,更期待的不一样,3.5,2018-12-01 18:18:52
aOU972146626,荆门,确实真心好看,5.0,2018-12-01 18:18:52
w74045188齐,吴江,还可以，，。。。,3.0,2018-12-01 18:18:49
百色人，百色事,百色,唯一一部会睡觉的电影,1.0,2018-12-01 18:18:32
素有素有咕噜噜,西安,好好看啊啊啊啊啊,5.0,2018-12-01 18:18:18
ayu1965193400,江阴,挺不错的很搞笑很感人,5.0,2018-12-01 18:18:12
IiW203753477,陵水,还不错，剧情有点快了,4.0,2018-12-01 18:17:55
Wild,赤峰,"哈哈 超级好看毒液超级可爱/:,@-D ",5.0,2018-12-01 18:17:50
大宗师,介休,高情商外星生物,5.0,2018-12-01 18:17:26
我很快乐560,贵阳,挺好看的，不错,4.0,2018-12-01 18:17:18
李度雨,扬州,视觉冲击力很强哈哈,5.0,2018-12-01 18:17:18
吾乃曹孟德,洛阳,挺好看的~推荐~,5.0,2018-12-01 18:17:16
gYb885807972,长沙,电影不错，就是影院环境还可以体质！,5.0,2018-12-01 18:16:42
A  凯菲 🎈,佛山,看的第一部科幻大片,5.0,2018-12-01 18:16:31
遠遠,深圳,非常非常喜欢😊,5.0,2018-12-01 18:16:30
chenxiaoxu5340,瑞安,好看！很好看！！！！,5.0,2018-12-01 18:16:29
羔羊,太原,没啥说的，很漫威,3.5,2018-12-01 18:16:09
莹莹,南郑区,很好看，值得推荐,4.5,2018-12-01 18:16:00
A阿强,广州,非常好看  很精彩,5.0,2018-12-01 18:15:45
六欲ii,南阳,。。。。。。,5.0,2018-12-01 18:15:44
鸿YH,重庆,九分，留一分怕骄傲,4.5,2018-12-01 18:15:33
at猪宝宝,如东,毒液牛掰上天了！,5.0,2018-12-01 18:15:30
小庞墩,珠海,挺好看的 但是绝对没有评论的那么高分,4.0,2018-12-01 18:15:17
qwK297087305,蚌埠,非常好的爆米花电影，就图一乐,5.0,2018-12-01 18:15:15
lCd513642091,绍兴,好看好看好看:,5.0,2018-12-01 18:14:48
JUNE孩子气,怀化,相比较以前的漫威电影，这一部在剧情上比较一般，没有想象中好看，但还是一如既往的支持漫威，希望第二部会更好。,3.5,2018-12-01 18:14:31
OLS280565025,沈阳,电影好 服务差,5.0,2018-12-01 18:14:14
无敌帅比,海口,好看震撼激情,5.0,2018-12-01 18:14:08
方zzs,济南,挺好看的，。,5.0,2018-12-01 18:14:02
nYU141480519,合肥,反正只要特效悬就行了😀ོ,4.0,2018-12-01 18:13:23
鹤白,南充,毒液可爱ớ ₃ờ,5.0,2018-12-01 18:13:10
北归1002,信阳,非常值得看的一个剧，很是满意,5.0,2018-12-01 18:12:52
GSl852265105,重庆,还可以，，，,4.0,2018-12-01 18:11:36
暴走飞云,成都,还不错的电影值得观看,4.5,2018-12-01 18:11:11
VqK704273769,惠州,暴乱长得真的好丑啊😂,4.5,2018-12-01 18:11:10
禅14557333,成都,计算机大家都开始开始凯撒,5.0,2018-12-01 18:11:04
凝然淡定,福州,米国大片的特效还是可以的，剧情方面落于俗套，其中也加杂着美式特有的小幽默，总体来说还行！,4.5,2018-12-01 18:10:51
helen顺其自然,广州,开始一点恐怖。后面就好好看了。毒液好可爱😊 ,5.0,2018-12-01 18:10:44
J止战之殇,临汾,视觉效果不错，值得一看！,4.5,2018-12-01 18:10:21
BTx883816583,西安,超级可爱毒液,5.0,2018-12-01 18:09:53
繁华尽处生蘅芜,淮安,"剧情很一般，但特效我喜欢。
特别符合我的中二病。",5.0,2018-12-01 18:09:48
浪子、伟少,准格尔旗,不错不错不错,5.0,2018-12-01 18:09:46
爆暴蓝丶,成都,虽然是漫威迷，不过还是喜欢电影里息息相关的漫威宇宙和人物关联。像这样和妇联以及x战警都没多大关联的，总感觉少了点啥。,4.0,2018-12-01 18:09:43
Coral0823,西安,熟悉的感觉  嗯  就酱,4.5,2018-12-01 18:09:41
forget👉,长沙,特别刺激哈哈,5.0,2018-12-01 18:09:40
婉jun.,南京,挺好看的挺好,5.0,2018-12-01 18:09:37
认真的吃货。,长乐,很好看的哦！！,5.0,2018-12-01 18:09:20
猪猪宝贝qwq,牟平,到了最后很感人 看到毒液掉下火箭的时候感觉很难受 没想到还有机会再看到他,5.0,2018-12-01 18:08:34
xYi858033693,安顺,很喜欢，毒液，快来毒死我,5.0,2018-12-01 18:08:26
美团儿子的亲爸爸,连云港,男人的快乐总是这么简单,5.0,2018-12-01 18:07:38
玲珑乌鸦,包头,没新意，美国好多怪物特点都是獠牙，长舌，蜘蛛侠的功能，有点像日本的寄生兽那部电影,3.0,2018-12-01 18:07:35
麻辣小猪1号,西安,剧情流畅，美国大片范儿,4.5,2018-12-01 18:07:34
fpO779626002,贵阳,还可以自我感觉短了一点,5.0,2018-12-01 18:07:13
FjT13451538839,苏州,不知道放的啥,0.5,2018-12-01 18:06:52
燕窝,郑州,说实话很一般，男主实在不讨喜,2.5,2018-12-01 18:06:37
挚爱懵懵星,宜宾,还可以，不错哟,5.0,2018-12-01 18:06:33
mbB814335429,中山,不错，但仍不够饱满。,4.0,2018-12-01 18:06:30
省钱110,盐城,还行 可以看看,4.0,2018-12-01 18:06:21
王昊o,松原,"今年漫威最后一部电影
很好看 就是时间有点短",5.0,2018-12-01 18:05:44
WAX514988926,宜兴,还不错，就是结局有点紧,4.0,2018-12-01 18:05:40
fRR145807348,成都,有点恐怖😱,5.0,2018-12-01 18:05:26
我是你的八月未央,郑州,。，，，。。。。。,5.0,2018-12-01 18:05:24
Awesome_Tang,武汉,好看好看好看,5.0,2018-12-01 18:05:07
张大大大挺,贵阳,抓的住观众眼球,4.5,2018-12-01 18:04:49
YY的猪猪家族,常州,视觉效果不错，喜感十足,4.5,2018-12-01 18:04:36
zqnee,上海,好看，但故事情节有点简单,4.5,2018-12-01 18:04:20
上帝先生！,广州,2018最好看的电影，没有之一，不接受任何反驳,5.0,2018-12-01 18:04:02
Olb837918093,北京,好看就完事了,5.0,2018-12-01 18:04:02
RyV366494536,南京,好看的不的了,5.0,2018-12-01 18:03:57
G.L485,福州,贼好看，真的,5.0,2018-12-01 18:03:55
hNL478685512,盐城,真好看真好看,5.0,2018-12-01 18:03:38
gXd703984972,伊宁,厉害  好看的  完美的想法,5.0,2018-12-01 18:03:31
cEW907410164,深圳,还可以还可以,4.5,2018-12-01 18:03:27
UVP964721606,淮安,！！！！！！！！！！！！！！,5.0,2018-12-01 18:03:08
宏枫居士,贵阳,好。很不错，值得一看！,4.0,2018-12-01 18:02:39
ZHUAH628,北京,毒液真好看啊,4.5,2018-12-01 18:02:23
谆谆梦,平遥,哈哈哈，感觉很可爱的电影，就是一坨会说话的黑色的东西。,5.0,2018-12-01 18:02:17
Linlin,湛江,挺好看的，不错,5.0,2018-12-01 18:02:03
_alipay558796665,郑州,很不错的感觉，值得一看,5.0,2018-12-01 18:01:44
太帅了万人爱957,石家庄,超级超级喜欢毒液,4.5,2018-12-01 18:01:38
香菜’,诸城,太好看了好喜欢💕,5.0,2018-12-01 18:00:47
unG813796763,武汉,视觉效果不错，因为看的人比较多，座位太偏，以后得早点买票啊,4.0,2018-12-01 18:00:44
冷暖人间,合肥,一般般，真的？假的吗？,3.5,2018-12-01 18:00:28
请叫我欧阳大神,宜春,，，，，，，,5.0,2018-12-01 18:00:26
倩倩810511,西安,好看，值得推荐，就是时间太短了,5.0,2018-12-01 18:00:15
美刻健身教练-周志,浏阳,喜欢这个题材，很好,3.5,2018-12-01 17:59:56
少海凌,西安,萌萌哒毒液。,5.0,2018-12-01 17:59:26
是兔兔呢,镇江,好看 我下辈子想帮毒液刷牙,4.5,2018-12-01 17:59:21
维尼,红河,可以的，剧情也还好,4.5,2018-12-01 17:59:18
HlS390816746,普洱,电影确实好看，还有点小恐怖。人性的考验吧！,4.5,2018-12-01 17:59:16
沉默别太用心,南京,吹爆姆爷的歌！！！完美！！！,5.0,2018-12-01 17:59:10
vZV493615825,北京,好好好好好好,5.0,2018-12-01 17:58:47
.,黄石,真的超酷超帅超好看。,5.0,2018-12-01 17:58:46
GfP812027269,哈尔滨,就很尴尬公积金近近景近景,4.0,2018-12-01 17:58:37
溪,大连,"儿子就是喜欢得不得了，陪他看第三遍了
",5.0,2018-12-01 17:58:15
VIQ966497558,南京,特效棒极了👏👏👏👏,4.5,2018-12-01 17:58:10
scZ160392337,广州,超燃的一部电影，看得我热血沸腾😃,5.0,2018-12-01 17:58:08
遇见你007,哈尔滨,感觉还可以还是差点什么不错的片子,5.0,2018-12-01 17:58:01
周润滋,六安,非常好看，值得观看,5.0,2018-12-01 17:57:42
Bxs712637405,十堰,非常好看，全程没有开小车,5.0,2018-12-01 17:57:26
氼757,聊城,五星好评。。,5.0,2018-12-01 17:57:09
MpN734859569,恩平,好看？？😂️😂️😂️😂️😂️,5.0,2018-12-01 17:56:57
王子不是我1,常州,好看！！！！！！,5.0,2018-12-01 17:56:52
Shawn,南京,毒液太帅啦啊啊啊啊啊啊啊,4.5,2018-12-01 17:56:49
joekoy,佛山,跟期望差太远了，失望！剧情乱七八糟……适合小屁孩看的电影,2.0,2018-12-01 17:56:36
岩儿OvO,秦皇岛,超好看的呢！！,5.0,2018-12-01 17:56:11
ll思绪ll,温岭,666666666,5.0,2018-12-01 17:55:59
荒伴一生,义乌,好看好看好看,5.0,2018-12-01 17:55:49
Fc、帅｜溯,海盐,好看！很搞笑,5.0,2018-12-01 17:55:36
Snavogel,诸城,可以！看的惊心动魄的！！,3.5,2018-12-01 17:55:29
举杯欢度,安宁,一贯美国风动作电影，搞笑动作和背景音乐渲染氛围很棒，让人忍不住想看第二遍,5.0,2018-12-01 17:55:11
我并不只是仙女阿,郑州,二刷来了 哈哈哈,4.0,2018-12-01 17:55:04
惊天动地大忘川,淄博,片不错，就是感觉少了太多剧情,5.0,2018-12-01 17:54:35
jkc354602930,渭南,凑字数还行吧,4.5,2018-12-01 17:54:13
超亦能团,南宁,竟然有如此善良的外星人，虽然其貌不扬，但很萌萌哒，可爱喔,4.0,2018-12-01 17:53:54
Jga753724541,佛山,特别好，满意！,5.0,2018-12-01 17:53:26
沙沙作响,岳阳,很好看 内容很好情感丰富,5.0,2018-12-01 17:53:22
憯懔,常州,看着还不错，就是中间一惊一乍的，感觉让人不太舒服,4.0,2018-12-01 17:52:54
土拨许先生,天津,还行吧 太搞笑了,5.0,2018-12-01 17:52:14
ihY828928159,南宁,汤老师出演必属精品！,4.5,2018-12-01 17:51:35
xlxchris,常州,可以可以不错不错,5.0,2018-12-01 17:51:30
ZWx13545294092,武汉,真的真的非常不错。,5.0,2018-12-01 17:51:22
沙粒2016,上海,好看，4D的效果赞👍,5.0,2018-12-01 17:50:59
TINTIN521,北京,还不错，值得观看,4.5,2018-12-01 17:50:55
徐哥xty,景德镇,不错不错，值得一看。,5.0,2018-12-01 17:50:51
阿门阿前一颗葡萄树,西安,期待屠杀上线,5.0,2018-12-01 17:50:48
brp602236488,重庆,期待第二部。,4.5,2018-12-01 17:50:45
呼呼喵～,青岛,好看，，漫威的电影我还没失望过，,5.0,2018-12-01 17:50:33
XVs216856573,重庆,好看，和同事一起看,5.0,2018-12-01 17:50:31
xsS638683194,广安,一家人来看的，女儿有点害怕。总体感觉不错，它告诉我们，愿我们都能被温柔以待。这世上，还是好人多呀！,5.0,2018-12-01 17:50:24
SiC128365810,佛山,不好意思，真的没什么特别感觉,2.5,2018-12-01 17:50:23
Bungly,合肥,挺幽默的，但是并没有出乎我意料的精彩～,4.0,2018-12-01 17:50:13
印第安人的笑容,贵阳,最喜欢的就是整个视觉效果，令人震撼。,4.5,2018-12-01 17:50:05
aAr995335975,长春,，，，，，，，，，，,4.5,2018-12-01 17:50:04
BEY538597540,拉萨,越发的不能接受各种各样的英雄电影，有三分之二的时间我都睡着了～～当然，这样的感受是过于个人化了，但看电影嘛，不就是个人化的感受。我又不是写影评。,3.0,2018-12-01 17:49:48
ningtr,北京,期待续作，好看,4.5,2018-12-01 17:49:40
忧愁ma,张家口,很好看，值得看,5.0,2018-12-01 17:49:23
催楼梯,沈阳,叙述太长了，激情地方有点短。,3.0,2018-12-01 17:49:07
两袖.,广州,很好看的一部电影,5.0,2018-12-01 17:49:07
KjV365837063,秦皇岛,毒液很可爱了,5.0,2018-12-01 17:48:40
xUV114316502,南京,两个*丝的逆袭，但是他们真的很可爱，特别是后边的毒液，太可爱了，非常喜欢他们,4.5,2018-12-01 17:48:36
NoFate,银川,就是感觉一般般,3.0,2018-12-01 17:48:23
aay458887872,玉溪,挺有趣的，就是剧情有点差,4.0,2018-12-01 17:47:31
_qq3541424583317,成都,代买的电影票,4.0,2018-12-01 17:47:23
刘敏198309,邯郸,真心好看的一部电影，值得推荐,5.0,2018-12-01 17:47:05
EEX969241206,青岛,还可以吧，，,4.0,2018-12-01 17:46:56
_qq6sv1326628657,栖霞,除了有点短，挺好看的。,5.0,2018-12-01 17:46:07
小刀vf12138,原平,值得一看，不需纠结故事剧情,4.5,2018-12-01 17:46:05
柠檬,中山,挺不错的，好看，刺激,4.5,2018-12-01 17:45:26
撑着油纸伞。,常德,挺好的很不错,5.0,2018-12-01 17:45:17
溪风恋蝶,重庆,非常不错，就是时间有点短，看着不过瘾,4.0,2018-12-01 17:45:14
一剑眉001,苏州,无聊时看看无聊的电影，说不定有聊了呢？,5.0,2018-12-01 17:45:08
凉奈917,沭阳,特别特别好看,5.0,2018-12-01 17:45:06
ninico520,重庆,和铁血一比，算是很不错得了！分分钟有笑点，不错，期待下一步,4.5,2018-12-01 17:45:00
pGo336877492,长沙,超好看的啊。,5.0,2018-12-01 17:44:58
蝶澈64,锡林郭勒,剧情没有美国大片以往的节奏紧凑，有点慢，期待越大失望越大,3.0,2018-12-01 17:44:57
LVU691720637,成都,毒液很可爱❤️,5.0,2018-12-01 17:44:56
一直很无语,太原,还可以吧，爆米花电影要求不多。最大的问题在于过多描写男主忽视毒液的描写，使毒液最后叛变的动机不足。,3.5,2018-12-01 17:44:13
小黄先森,重庆,挺不错的可以去看看,5.0,2018-12-01 17:43:35
茉莉ZCz120485029,昆明,好看 喜欢这种电影,5.0,2018-12-01 17:43:07
DNN603511851,娄底,非常好看的一部电影，很期待拍续集,5.0,2018-12-01 17:42:59
陌,天台,。。。。。hshhsjsshhsnsnhxhzgxvzbns,4.5,2018-12-01 17:42:58
Robin,广州,棒棒的特效特好,5.0,2018-12-01 17:42:54
宋仙森,南京,电影情节还行 蛮好看的,4.5,2018-12-01 17:42:48
面包三岁140,玉田县,我晕了！！！！！！！！！！！！！！！！！无敌好看了！！！！！！！！！！！,5.0,2018-12-01 17:41:41
shiningpao,上海,好看的！一旦接受了这种设定，特别爽哈哈，特别喜欢在大街上飙车那段！以及这是最后一次看到老爷子在电影里的客串了😭,5.0,2018-12-01 17:41:25
丑的惊为天人,绍兴,"不错哟……
还可以的。",5.0,2018-12-01 17:41:24
TcP966304323,昆明,超赞！非常的有意思!还没看够,5.0,2018-12-01 17:40:52
ovd102854792,合肥,环境好，会常来,5.0,2018-12-01 17:40:52
周艳,成都,值得票价，下次带家人孩子来观看这里就不剧透了👍 👍 👍 ,5.0,2018-12-01 17:40:28
林西含pisces,盘锦,很不错，很好看。,5.0,2018-12-01 17:40:24
WMF277764684,北京,不错，挺好的,5.0,2018-12-01 17:40:09
大蕾子锅,南京,还不错，蛮好看的,4.5,2018-12-01 17:40:02
八顿将军,上海,剧情弱化的美国版寄生兽，毫无惊喜可言，尽管从原著的面世时间来看，应该是寄生兽抄了毒液,2.5,2018-12-01 17:40:01
TUI201776263,济南,非常好看飞丑八怪好看,5.0,2018-12-01 17:39:53
浅夏入秋,石家庄,非常完美，感受到了不一样的毒液，期待下一部与屠杀的战斗,5.0,2018-12-01 17:39:33
栮朵最美,抚顺,泪点多，笑点更多,4.5,2018-12-01 17:39:30
IYj139575936,绵阳,好看，经典。,4.5,2018-12-01 17:39:17
GKU676282736,南京,超好看！！！,5.0,2018-12-01 17:39:01
谢少阳358,汉中,很好，很大的屏幕看着过瘾,5.0,2018-12-01 17:38:37
小范小朋友,南京,好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了好极了,5.0,2018-12-01 17:38:32
极星帝王,顺德,特效还可以，就是剧情有点糟。,4.0,2018-12-01 17:38:14
poop ,汕头,很好看刺激，就是不知道有没有第二部,5.0,2018-12-01 17:37:57
牛菁南北,肇庆,好看！！！！,5.0,2018-12-01 17:37:55
天真无邪的桃子,哈尔滨,喜欢  漫威电影必看,4.5,2018-12-01 17:37:48
Nathaniel0807,中山,挺不错的，毒液萌萌哒,4.5,2018-12-01 17:37:39
梁大肥,广州,非常好看!推荐推荐!,5.0,2018-12-01 17:37:38
EhI459400321,无锡,不是我太喜欢的那种电影,5.0,2018-12-01 17:37:21
Poker,江油,very good,4.5,2018-12-01 17:36:32
Charlotte度,睢宁,好看，本来以为是个吓人的电影，没想到居然是可爱的。推荐，不愧票房高。,5.0,2018-12-01 17:36:29
73132小兵,宜兴,好好好好好好好好好高好高刚,4.5,2018-12-01 17:36:06
xixiCherie,恩平,不错！值得一看,4.0,2018-12-01 17:35:26
